frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756575.298094000","1.746854000","1.692977000","186","296","100.64.0.1","23557","100.64.0.2","44870","244","34893","154"
"1746756575.298101000","1.746861000","1.692984000","187","296","100.64.0.1","23557","100.64.0.2","44870","244","35137","154"
"1746756575.298108000","1.746868000","1.692991000","188","296","100.64.0.1","23557","100.64.0.2","44870","244","35381","154"
"1746756575.298115000","1.746875000","1.692998000","189","296","100.64.0.1","23557","100.64.0.2","44870","244","35625","154"
"1746756575.298122000","1.746882000","1.693005000","190","296","100.64.0.1","23557","100.64.0.2","44870","244","35869","154"
"1746756575.355512000","1.804272000","1.750395000","191","52","100.64.0.2","44870","100.64.0.1","23557","0","154","18057"
"1746756575.359881000","1.808641000","1.754764000","192","296","100.64.0.1","23557","100.64.0.2","44870","244","36113","154"
"1746756575.359902000","1.808662000","1.754785000","193","296","100.64.0.1","23557","100.64.0.2","44870","244","36357","154"
"1746756575.359910000","1.808670000","1.754793000","194","296","100.64.0.1","23557","100.64.0.2","44870","244","36601","154"
"1746756575.359917000","1.808677000","1.754800000","195","296","100.64.0.1","23557","100.64.0.2","44870","244","36845","154"
"1746756575.359924000","1.808684000","1.754807000","196","296","100.64.0.1","23557","100.64.0.2","44870","244","37089","154"
"1746756575.359931000","1.808691000","1.754814000","197","296","100.64.0.1","23557","100.64.0.2","44870","244","37333","154"
"1746756575.359938000","1.808698000","1.754821000","198","296","100.64.0.1","23557","100.64.0.2","44870","244","37577","154"
"1746756575.359945000","1.808705000","1.754828000","199","296","100.64.0.1","23557","100.64.0.2","44870","244","37821","154"
"1746756575.359952000","1.808712000","1.754835000","200","296","100.64.0.1","23557","100.64.0.2","44870","244","38065","154"
"1746756575.359959000","1.808719000","1.754842000","201","296","100.64.0.1","23557","100.64.0.2","44870","244","38309","154"
"1746756575.418279000","1.867039000","1.813162000","202","52","100.64.0.2","44870","100.64.0.1","23557","0","154","19277"
"1746756575.422636000","1.871396000","1.817519000","203","296","100.64.0.1","23557","100.64.0.2","44870","244","38553","154"
"1746756575.422656000","1.871416000","1.817539000","204","296","100.64.0.1","23557","100.64.0.2","44870","244","38797","154"
"1746756575.422665000","1.871425000","1.817548000","205","296","100.64.0.1","23557","100.64.0.2","44870","244","39041","154"
"1746756575.422672000","1.871432000","1.817555000","206","296","100.64.0.1","23557","100.64.0.2","44870","244","39285","154"
"1746756575.422679000","1.871439000","1.817562000","207","296","100.64.0.1","23557","100.64.0.2","44870","244","39529","154"
"1746756575.422685000","1.871445000","1.817568000","208","296","100.64.0.1","23557","100.64.0.2","44870","244","39773","154"
"1746756575.422692000","1.871452000","1.817575000","209","296","100.64.0.1","23557","100.64.0.2","44870","244","40017","154"
"1746756575.422699000","1.871459000","1.817582000","210","296","100.64.0.1","23557","100.64.0.2","44870","244","40261","154"
"1746756575.422706000","1.871466000","1.817589000","211","296","100.64.0.1","23557","100.64.0.2","44870","244","40505","154"
"1746756575.422713000","1.871473000","1.817596000","212","296","100.64.0.1","23557","100.64.0.2","44870","244","40749","154"
"1746756575.480838000","1.929598000","1.875721000","213","52","100.64.0.2","44870","100.64.0.1","23557","0","154","20009"
"1746756575.480851000","1.929611000","1.875734000","214","52","100.64.0.2","44870","100.64.0.1","23557","0","154","20497"
"1746756575.485197000","1.933957000","1.880080000","215","296","100.64.0.1","23557","100.64.0.2","44870","244","40993","154"
"1746756575.485235000","1.933995000","1.880118000","216","296","100.64.0.1","23557","100.64.0.2","44870","244","41237","154"
"1746756575.485245000","1.934005000","1.880128000","217","296","100.64.0.1","23557","100.64.0.2","44870","244","41481","154"
"1746756575.485252000","1.934012000","1.880135000","218","296","100.64.0.1","23557","100.64.0.2","44870","244","41725","154"
"1746756575.485259000","1.934019000","1.880142000","219","296","100.64.0.1","23557","100.64.0.2","44870","244","41969","154"
"1746756575.485265000","1.934025000","1.880148000","220","296","100.64.0.1","23557","100.64.0.2","44870","244","42213","154"
"1746756575.485272000","1.934032000","1.880155000","221","296","100.64.0.1","23557","100.64.0.2","44870","244","42457","154"
