frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756676.244077000","1.503843000","1.503843000","208","296","100.64.0.1","23557","100.64.0.2","55452","244","29525","154"
"1746756676.245153000","1.504919000","1.504919000","209","296","100.64.0.1","23557","100.64.0.2","55452","244","29769","154"
"1746756676.245160000","1.504926000","1.504926000","210","296","100.64.0.1","23557","100.64.0.2","55452","244","30013","154"
"1746756676.302326000","1.562092000","1.562092000","211","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.302339000","1.562105000","1.562105000","212","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.302349000","1.562115000","1.562115000","213","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.302357000","1.562123000","1.562123000","214","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.302365000","1.562131000","1.562131000","215","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.306618000","1.566384000","1.566384000","216","296","100.64.0.1","23557","100.64.0.2","55452","244","30257","154"
"1746756676.306638000","1.566404000","1.566404000","217","296","100.64.0.1","23557","100.64.0.2","55452","244","30501","154"
"1746756676.365822000","1.625588000","1.625588000","218","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.365834000","1.625600000","1.625600000","219","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.370037000","1.629803000","1.629803000","220","296","100.64.0.1","23557","100.64.0.2","55452","244","11957","154"
"1746756676.427823000","1.687589000","1.687589000","221","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.427833000","1.687599000","1.687599000","222","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.427838000","1.687604000","1.687604000","223","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.432034000","1.691800000","1.691800000","224","296","100.64.0.1","23557","100.64.0.2","55452","244","30745","154"
"1746756676.432048000","1.691814000","1.691814000","225","296","100.64.0.1","23557","100.64.0.2","55452","244","30989","154"
"1746756676.448239000","1.708005000",,"226","76",,,,,,,
"1746756676.490182000","1.749948000","1.749948000","227","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
"1746756676.490195000","1.749961000","1.749961000","228","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11957"
